Fund,Department,Division,Account,Amount,Current,Revenue,Annotation,
General Fund,Parks Rec & Cultural Arts,Recreation Division,Compensation - Full Time Reg,1330.0,45652.0,false, 
Civic Center Fund,Civic Center,Concessions Division,Group Insurance Expense,13944.0,32536.0,false, 
General Fund,Finance,Finance Administration,Loc Option Sales Tax One Cent,291852.0,8630491.0,true, 
General Fund,Parks Rec & Cultural Arts,Recreation Division,Class Participation Fees,2000.0,10000.0,true, 
Water Services Fund,Water,Water Production Division,Contracted Services,21500.0,52500.0,false, 
General Fund,Administration Services,Fleet Management Division,Fleet Fuel Charges,203.0,11000.0,false, 
General Fund,Administration Services,Fleet Management Division,Fleet Maintenance Charges,713.0,23000.0,false, 
General Fund,Parks Rec & Cultural Arts,Parks Maintenance Division,Fleet Maintenance Charges,-8679.0,85000.0,false, 
General Fund,Police,Police Administration Division,Employer - 401(K),-3548.0,132359.0,false, 
General Fund,Information Technology,Technical Services Division,All Other Expenses,79.0,320.0,false, 
General Fund,Parks Rec & Cultural Arts,Parks Maintenance Division,Fleet Fuel Charges,0.0,71824.0,false, 
General Fund,Police,Police Administration Division,FICA Tax Expense,-3561.0,207100.0,false, 
General Fund,Police,Police Administration Division,Employer - LGERS,-5166.0,192715.0,false, 
Stormwater Fund,Public Works,Stormwater Admin Division,Appropriated Fund Balance,-430000.0,-0.0,true, 
Water Services Fund,Water,Water Production Division,FICA Tax Expense,552.0,12484.0,false, 
Water Services Fund,Water,Water Production Division,Employer - LGERS,511.0,11538.0,false, 
Water Services Fund,Water,Water Production Division,Contracted Services,-17700.0,27400.0,false, 
Water Services Fund,Water,Water Production Division,Employer - 401(K),361.0,8160.0,false, 
Water Services Fund,Water,Water Production Division,Group Insurance Expense,83664.0,83664.0,false, 
General Fund,Planning & Development,Historic Resources Division,HRC Maj Wks App Fee,0.0,7925.0,true, 
General Fund,Parks Rec & Cultural Arts,Recreation Division,Materials,0.0,28000.0,false, 
General Fund,Administration Services,Building Maintenance,Maint & Repair - Buildings,0.0,84750.0,false, 
Water Services Fund,Water,Water Production Division,Cont Ser - Maint & Rep - Equip,62000.0,80000.0,false, 
General Fund,Administration Services,Building Maintenance,Maintenance and Repairs,0.0,279000.0,false, 
General Fund,Public Works,Sanitation Division,Supplies - Uniforms,750.0,8850.0,false, 
General Fund,Public Works,Sanitation Division,Supplies - Safety Equipment,0.0,8500.0,false, 
General Fund,Public Works,Sanitation Division,Supplies - Other,0.0,96600.0,false, 
Stormwater Fund,Public Works,Stormwater Admin Division,All Other Revenues,0.0,5000.0,true, 
Water Services Fund,Water,Meter Services Division,All Other Expenses,1574.0,31668.0,false, 
Street Cut Utility Fund,Public Works,Street Cuts Division,Materials,4022.0,347782.0,false, 
Water Services Fund,Water,Water Production Division,Employer - LGERS,445.0,26632.0,false, 
Water Services Fund,Water,Water Production Division,Employer - 401(K),-46.0,18834.0,false, 
Water Services Fund,Water,Water Production Division,FICA Tax Expense,756.0,28817.0,false, 
Water Services Fund,Water,Water Production Division,Compensation - Full Time Reg,-7830.0,193020.0,false, 
General Fund,Information Technology,IT Support Services Division,Compensation - Full Time Reg,48467.0,290130.0,false, 
Water Services Fund,Water,Water Production Division,Compensation - Overtime,-476.0,760.0,false, 
General Fund,Information Technology,IT Support Services Division,Compensation - Temp/Seasonal,0.0,10000.0,false, 
General Fund,Public Works,Engineering Services Division,Employer - 401(K),-936.0,30517.0,false, 
General Fund,Public Works,Engineering Services Division,Employer - LGERS,-1324.0,43151.0,false, 
General Fund,Public Works,Engineering Services Division,FICA Tax Expense,-1433.0,46691.0,false, 
Water Services Fund,Water,Water Production Division,Employer - 401(K),241.0,18414.0,false, 
General Fund,Planning & Development,Planning Services Division,Rental/Lease,40.0,3400.0,false, 
Water Services Fund,Water,Water Production Division,Group Insurance Expense,83664.0,83664.0,false, 
General Fund,Planning & Development,Planning Services Division,Contracted Services,101850.0,113850.0,false, 
General Fund,Public Works,Engineering Services Division,Group Insurance Expense,0.0,111552.0,false, 
Street Cut Utility Fund,Public Works,Street Cuts Division,Training,0.0,4113.0,false, 
General Fund,Planning & Development,Planning Services Division,Services - Advertising,1500.0,12500.0,false, 
General Fund,Human Resources,Human Resources Administration,Employer - 401(K),4547.0,35560.0,false, 
General Fund,Human Resources,Human Resources Administration,FICA Tax Expense,6958.0,55276.0,false, 
General Fund,Human Resources,Human Resources Administration,Employer - LGERS,6430.0,50282.0,false, 
Workers' Compensation Fund,Finance,Workers Compensation,Charges for Services,895290.0,1115000.0,true, 
Water Services Fund,Water,Water General Operations Div,Transfer to Water Cap Prj Fund,-8203262.0,1.0084E7,false, 
Stormwater Fund,Public Works,Stormwater Admin Division,Employer - 401(K),1787.0,10741.0,false, 
Water Services Fund,Water,Water Engineering Division,Employer - 401(K),1152.0,24009.0,false, 
Stormwater Fund,Public Works,Stormwater Admin Division,FICA Tax Expense,2734.0,16434.0,false, 
Stormwater Fund,Public Works,Stormwater Admin Division,Employer - LGERS,3118.0,15188.0,false, 
Water Services Fund,Water,Water Engineering Division,Group Insurance Expense,9296.0,83664.0,false, 
General Fund,Human Resources,Human Resources Administration,Group Insurance Expense,-5004.0,111552.0,false, 
General Fund,Human Resources,Human Resources Administration,Tuition Reimbursement,0.0,39280.0,false, 
General Fund,Administration Services,Fleet Management Division,External CNG Sales,0.0,45000.0,true, 
Civic Center Fund,Civic Center,Civic Center Administration,Contracted Services,-29445.0,130555.0,false, 
Civic Center Fund,Civic Center,Civic Center Administration,Rental/Lease,1906.0,7906.0,false, 
Civic Center Fund,Civic Center,Civic Center Administration,Services - Janitorial,138000.0,160000.0,false, 
General Fund,Public Works,Streets & Sidewalks Division,Cellular Usage,0.0,2500.0,false, 
General Fund,Public Works,Streets & Sidewalks Division,Supplies - Other,15000.0,20000.0,false, 
Water Services Fund,Water,Water Production Division,Group Insurance Expense,37184.0,37184.0,false, 
Stormwater Fund,Public Works,Stormwater Admin Division,Group Insurance Expense,5103.0,54103.0,false, 
Water Services Fund,Water,Water Engineering Division,FICA Tax Expense,1763.0,36734.0,false, 
Water Services Fund,Water,Water Engineering Division,Employer - LGERS,1630.0,33949.0,false, 
General Fund,Human Resources,Human Resources Administration,OPEB Pension Contributions,9465.0,9465.0,false, 
Stormwater Fund,Public Works,Stormwater Admin Division,Employer - LGERS,-2863.0,24012.0,false, 
Stormwater Fund,Public Works,Stormwater Admin Division,Employer - 401(K),-2956.0,16981.0,false, 
General Fund,Police,Police Administration Division,License&Permits Dogs,40000.0,40000.0,true, 
General Fund,Public Works,Streets & Sidewalks Division,Employer - 401(K),422.0,7985.0,false, 
General Fund,Public Works,Streets & Sidewalks Division,FICA Tax Expense,646.0,12217.0,false, 
Stormwater Fund,Public Works,Stormwater Admin Division,FICA Tax Expense,-4521.0,25982.0,false, 
General Fund,Public Works,Streets & Sidewalks Division,Employer - LGERS,597.0,11291.0,false, 
General Fund,Public Works,Streets & Sidewalks Division,Group Insurance Expense,-34279.0,23333.0,false, 
General Fund,Public Works,Streets & Sidewalks Division,Fleet Maintenance Charges,-14189.0,2000.0,false, 
General Fund,Finance,Risk Management Division,Compensation - Temp/Seasonal,-751.0,13249.0,false, 
General Fund,Finance,Risk Management Division,Compensation - Full Time Reg,51039.0,163736.0,false, 
General Fund,Administration Services,City Manager,Training,8000.0,18000.0,false, 
General Fund,Fire & Rescue,Emergency Response Division,Licenses Taxes & Fees,2625.0,6739.0,false, 
Stormwater Fund,Public Works,Stormwater Admin Division,Group Insurance Expense,-20812.0,99188.0,false, 
General Fund,Transportation,Transportation Admin Div,Compensation - Full Time Reg,4933.0,120466.0,false, 
General Fund,Parks Rec & Cultural Arts,Parks Maintenance Division,Cellular Usage,0.0,14500.0,false, 
General Fund,Public Works,Street Lighting Division,Contracted Services,-2400.0,25000.0,false, 
General Fund,Parks Rec & Cultural Arts,Recreation Division,Supplies - Other,-6500.0,24700.0,false, 
General Fund,Parks Rec & Cultural Arts,Planning & Development Div,FICA Tax Expense,184.0,11204.0,false, 
General Fund,Parks Rec & Cultural Arts,Planning & Development Div,Employer - LGERS,169.0,10354.0,false, 
General Fund,Human Resources,Organizational Development,Group Insurance Expense,0.0,9296.0,false, 
General Fund,Public Works,Sanitation Division,Tipping Fees,42000.0,1200000.0,false, 
Water Services Fund,Water,Maintenance & Repairs Division,Compensation - Full Time Reg,-308853.0,1475768.0,false, 
General Fund,Public Works,Public Works Administration,Training,6642.0,12642.0,false, 
General Fund,Human Resources,Organizational Development,FICA Tax Expense,-276.0,8144.0,false, 
Water Services Fund,Water,Maintenance & Repairs Division,Compensation - Overtime,-10772.0,117978.0,false, 
Civic Center Fund,Civic Center,Civic Center Administration,Charges - Cost Allocations,246249.0,439032.0,false, 
Water Services Fund,Water,Maintenance & Repairs Division,Compensation - Stand By Pay,0.0,15244.0,false, 
General Fund,Parks Rec & Cultural Arts,Recreation Division,Training,0.0,11500.0,false, 
General Fund,Transportation,Traffic Engineering Division,Materials,3000.0,10000.0,false, 
Civic Center Fund,Civic Center,Civic Center Administration,Income from Investments,-3000.0,2000.0,true, 
General Fund,Parks Rec & Cultural Arts,Recreation Division,Compensation - Part Time,2652.0,15440.0,false, 
General Fund,Parks Rec & Cultural Arts,Recreation Division,Compensation - Full Time Reg,2345.0,80541.0,false, 
General Fund,Transportation,Traffic Engineering Division,Compensation - Full Time Reg,2812.0,96547.0,false, 
Water Services Fund,Water,Water General Operations Div,Principal Payments,91542.0,3164998.0,false, 
General Fund,Planning & Development,Community Development Division,Compensation - Full Time Reg,1362.0,46808.0,false, 
General Fund,Fire & Rescue,Fire Support Services Division,Fire Rescue Auto Aid Ageements,-25000.0,113361.0,false, 
General Fund,Fire & Rescue,Fire Support Services Division,Legal Serv - Annexation Contrt,-19721.0,100869.0,false, 
General Fund,Police,Criminal Investigations Div,Police Special Purposes,0.0,2500.0,false, 
General Fund,Fire & Rescue,Fire Support Services Division,County 911 Dispatch,2319.0,180963.0,false, 
General Fund,Public Works,Streets & Sidewalks Division,Fleet Maintenance Charges,25646.0,26000.0,false, 
Stormwater Fund,Public Works,Stormwater Admin Division,Recovery Collection Fees,0.0,5000.0,false, 
General Fund,Finance,Purchasing Central Stores,Compensation - Full Time Reg,2765.0,94920.0,false, 
General Fund,Finance,Accounting Division,Compensation - Part Time,35141.0,35141.0,false, 
General Fund,Parks Rec & Cultural Arts,Community Program,Rents - Rental Income,75001.0,75001.0,true, 
General Fund,Finance,Accounting Division,Compensation - Full Time Reg,39776.0,758919.0,false, 
General Fund,Legal,Legal Division,Employer - 401(K),2789.0,24802.0,false, 
General Fund,Finance,Accounting Division,Compensation - Overtime,-2598.0,2500.0,false, 
General Fund,Finance,Accounting Division,Compensation - Temp/Seasonal,23640.0,23640.0,false, 
General Fund,Legal,Legal Division,Employer - LGERS,3943.0,35069.0,false, 
General Fund,Legal,Legal Division,FICA Tax Expense,7768.0,41447.0,false, 
General Fund,Information Technology,IT Support Services Division,Installment Purch Proceed,-350000.0,-0.0,true, 
Property and Liability Fund,Administration Services,General Insurance and Bonds,Compensation - Full Time Reg,2229.0,49029.0,false, 
General Fund,Transportation,Traffic Engineering Division,Fleet Maintenance Charges,-153.0,1500.0,false, 
Water Services Fund,Water,Water Production Division,Compensation - Full Time Reg,3526.0,113554.0,false, 
General Fund,Legal,Legal Division,Group Insurance Expense,-5771.0,55776.0,false, 
Civic Center Fund,Civic Center,Concessions Division,Wrist Band Sales,18000.0,98000.0,true, 
General Fund,Human Resources,Human Resources Administration,City- Wide Activities,0.0,9400.0,false, 
General Fund,Fire & Rescue,Fire Support Services Division,Contracted Services,-2961.0,70860.0,false, 
General Fund,Fire & Rescue,Fire Support Services Division,Professional Services,-5665.0,0.0,false, 
General Fund,Administration Services,City Hall Operations,Cost Transfers,0.0,-100000.0,false, 
Water Services Fund,Water,Water Production Division,Licenses Taxes & Fees,21200.0,22500.0,false, 
General Fund,Non-Departmental,Non-Divisional,Transfer to Transit Fund,543044.0,1700546.0,false, 
General Fund,Legal,Legal Division,Dues & Subscriptions,7600.0,32600.0,false, 
General Fund,Non-Departmental,Non-Divisional,Transfer to Transit Capital Fu,-32193.0,47807.0,false, 
Water Services Fund,Water,Maintenance & Repairs Division,Contracted Services,48500.0,112500.0,false, 
Water Services Fund,Water,Maintenance & Repairs Division,Rental/Lease,5000.0,14000.0,false, 
Stormwater Fund,Public Works,Stormwater Admin Division,Delinquent & Interest Fee,0.0,50000.0,true, 
General Fund,Finance,Purchasing Central Stores,FICA Tax Expense,-469.0,7261.0,false, 
Parking Services Fund,Transportation,Parking Garage Divison,Compensation - Full Time Reg,21494.0,263895.0,false, 
Parking Services Fund,Transportation,Parking Garage Divison,Compensation - Overtime,4970.0,8000.0,false, 
Parking Services Fund,Transportation,Parking Garage Divison,Compensation - Temp/Seasonal,-46082.0,0.0,false, 
Parking Services Fund,Transportation,Parking Garage Divison,Compensation - Part Time,28621.0,28621.0,false, 
Parking Services Fund,Transportation,Parking Services Division,Transfer to Parking Cap Fund,-203759.0,0.0,false, 
Water Services Fund,Water,Water Conservation Division,All Other Expenses,-4400.0,0.0,false, 
General Fund,Finance,Purchasing Central Stores,Group Insurance Expense,0.0,18592.0,false, 
General Fund,Transportation,Transportation Planning Div,Compensation - Full Time Reg,1541.0,52933.0,false, 
General Fund,Transportation,Transportation Planning Div,Compensation - Part Time,575.0,46062.0,false, 
Stormwater Fund,Public Works,Stormwater Admin Division,Principal Payments,0.0,80000.0,false, 
General Fund,Public Works,Streets & Sidewalks Division,Tipping Fees,-2000.0,0.0,false, 
Parking Services Fund,Transportation,Parking Services Division,Mach & Equipment,0.0,40000.0,false, 
Water Services Fund,Water,Water General Operations Div,Cost of Loan Servicing,0.0,7200.0,false, 
Civic Center Fund,Civic Center,Ticket Office,Compensation - Temp/Seasonal,7000.0,25000.0,false, 
Civic Center Fund,Civic Center,Ticket Office,Compensation - Full Time Reg,1791.0,85445.0,false, 
General Fund,Human Resources,Organizational Development,Restrictd Intergv County Parti,0.0,23750.0,true, 
General Fund,Public Works,Public Works Administration,State Powell Bill Proceeds,-2362112.0,-0.0,true, 
General Fund,Administration Services,City Hall Operations,Compensation - Full Time Reg,-57194.0,199791.0,false, 
General Fund,Parks Rec & Cultural Arts,Recreation Division,Group Insurance Expense,-12142.0,25564.0,false, 
General Fund,Administration Services,City Hall Operations,Compensation - Overtime,7480.0,8500.0,false, 
Mass Transit Fund,Transportation,Transit Administration Div,Rstrtd Intrgv - FTA Formula,0.0,553500.0,true, 
Water Services Fund,Water,Water Production Division,Materials,-500.0,500.0,false, 
Stormwater Fund,Public Works,Stormwater Admin Division,Mach & Equipment,0.0,206000.0,false, 
General Fund,Parks Rec & Cultural Arts,Recreation Division,Supplies - Other,0.0,13000.0,false, 
General Fund,Transportation,Transportation Admin Div,Fleet Maintenance Charges,-1312.0,0.0,false, 
Water Services Fund,Water,Meter Services Division,Supplies - Other,5000.0,25000.0,false, 
Workers' Compensation Fund,Finance,Workers Compensation,Administration Fees,-5000.0,60000.0,false, 
General Fund,Parks Rec & Cultural Arts,Specialized Facilities Div,Compensation - Temp/Seasonal,0.0,22000.0,false, 
General Fund,Police,Criminal Investigations Div,Compensation - Temp/Seasonal,16777.0,30000.0,false, 
General Fund,Police,Criminal Investigations Div,Compensation - Overtime,-25000.0,105000.0,false, 
General Fund,Police,Criminal Investigations Div,Compensation - Full Time Reg,342815.0,2155212.0,false, 
General Fund,Police,Criminal Investigations Div,Compensation - Stand By Pay,0.0,26000.0,false, 
General Fund,Public Works,Public Works Administration,All Other Expenses,-2189.0,54953.0,false, 
General Fund,Administration Services,Building Maintenance,Group Insurance Expense,5144.0,130144.0,false, 
General Fund,Administration Services,Building Maintenance,Employer - LGERS,-3692.0,43796.0,false, 
General Fund,Administration Services,Building Maintenance,FICA Tax Expense,-3996.0,47388.0,false, 
General Fund,Fire & Rescue,Fire Support Services Division,Maintenance and Repairs,0.0,8730.0,false, 
General Fund,Transportation,Traffic Engineering Division,FICA Tax Expense,288.0,7829.0,false, 
General Fund,Parks Rec & Cultural Arts,Recreation Division,Group Insurance Expense,8738.0,23240.0,false, 
General Fund,Parks Rec & Cultural Arts,Specialized Facilities Div,Oper Trans from Cemetery Fund,-5000.0,-0.0,true, 
General Fund,Administration Services,Building Maintenance,Employer - 401(K),-2611.0,30973.0,false, 
General Fund,Public Works,Streets & Sidewalks Division,Sales and Services,735.0,13735.0,true, 
General Fund,Finance,Finance Administration,Payments in Lieu of Taxes AHA,2000.0,70000.0,true, 
General Fund,Fire & Rescue,Emergency Response Division,Cellular Usage,0.0,70000.0,false, 
General Fund,Fire & Rescue,Emergency Response Division,Electricity,-1000.0,109000.0,false, 
Water Services Fund,Water,Water Production Division,Compensation - Full Time Reg,2962.0,353031.0,false, 
General Fund,Parks Rec & Cultural Arts,Parks Maintenance Division,Restrictd Intergv County Parti,0.0,127500.0,true, 
General Fund,Public Works,Sanitation Division,Compensation - Full Time Reg,-18676.0,892213.0,false, 
General Fund,Administration Services,Sustainability Division,Supplies - Other,-310.0,3000.0,false, 
General Fund,Public Works,Sanitation Division,Compensation - Overtime,-11730.0,38270.0,false, 
General Fund,Fire & Rescue,Emergency Response Division,Natural Gas,8000.0,35000.0,false, 
Water Services Fund,Water,Water Production Division,Compensation - Overtime,1850.0,15240.0,false, 
Parking Services Fund,Transportation,Parking Services Division,All Other Revenues,-2900.0,2800.0,true, 
General Fund,Police,FICA Tax Exp-Police Sep Allow,FICA Tax Expense,918.0,43146.0,false, 
Health Insurance Fund,Human Resources,Group Health Life & Dental,Insurance Recovery,200000.0,200000.0,true, 
Health Insurance Fund,Human Resources,Group Health Life & Dental,Prescrips Rebates & Refunds,50000.0,50000.0,true, 
Water Services Fund,Water,Water Production Division,Licenses Taxes & Fees,20500.0,22800.0,false, 
General Fund,Transportation,Traffic Engineering Division,Group Insurance Expense,0.0,18592.0,false, 
General Fund,Information Technology,Technical Services Division,Compensation - Full Time Reg,25249.0,433574.0,false, 
General Fund,Fire & Rescue,Emergency Response Division,Water and Sewer,0.0,52000.0,false, 
General Fund,Police,Patrol Division,Fleet Maintenance Charges,0.0,396509.0,false, 
General Fund,Building Safety,Permitting & Inspections Div,Expedite Inspections,-2000.0,-0.0,true, 
General Fund,Building Safety,Permitting & Inspections Div,Contracted Services,-50000.0,0.0,false, 
General Fund,Building Safety,Permitting & Inspections Div,Rental/Lease,44700.0,44700.0,false, 
General Fund,Police,Patrol Division,All Other Revenues,0.0,5000.0,true, 
General Fund,Administration Services,Community Relations,All Other Expenses,0.0,8150.0,false, 
General Fund,Transportation,Traffic Engineering Division,Street Closing Fees,0.0,6000.0,true, 
General Fund,Police,Patrol Division,Fleet Fuel Charges,-13318.0,480000.0,false, 
General Fund,Finance,Purchasing Operations Division,Other Miscellaneous Revenue,0.0,8000.0,true, 
General Fund,Police,Police Administration Division,Training,41900.0,101900.0,false, 
General Fund,Police,Police Administration Division,Dues & Subscriptions,9423.0,13423.0,false, 
Civic Center Fund,Civic Center,Civic Center Administration,2% Capital Maint Fee,0.0,90000.0,true, 
General Fund,Building Safety,Permitting & Inspections Div,Lic. & Prmts - Inspection Fees,20000.0,20000.0,true, 
General Fund,Parks Rec & Cultural Arts,Recreation Division,Compensation - Full Time Reg,-59553.0,179833.0,false, 
General Fund,Building Safety,Permitting & Inspections Div,Materials,-15000.0,5000.0,false, 
General Fund,Information Technology,GIS Appl Services Division,Training,0.0,6500.0,false, 
Stormwater Fund,Public Works,Stormwater Admin Division,Fleet Fuel Charges,3268.0,10000.0,false, 
General Fund,Public Works,Streets & Sidewalks Division,Fleet Maintenance Charges,-8989.0,20000.0,false, 
General Fund,Public Works,Streets & Sidewalks Division,Fleet Fuel Charges,0.0,28207.0,false, 
General Fund,Public Works,Streets & Sidewalks Division,Materials,0.0,100000.0,false, 
Stormwater Fund,Public Works,Stormwater Admin Division,Income from Investments,0.0,11000.0,true, 
Civic Center Fund,Civic Center,Civic Center Administration,Oper Transfers Gen Fd Subsidy,234649.0,1120576.0,true, 
Stormwater Fund,Public Works,Stormwater Admin Division,Group Insurance Expense,-29464.0,32536.0,false, 
General Fund,Information Technology,Technical Services Division,Materials,-18000.0,0.0,false, 
General Fund,Parks Rec & Cultural Arts,Recreation Division,Group Insurance Expense,9296.0,9296.0,false, 
Stormwater Fund,Public Works,Stormwater Admin Division,Workers Compensation,22660.0,28217.0,false, 
General Fund,Building Safety,Permitting & Inspections Div,Working With Out a Permit,-4800.0,-0.0,true, 
Stormwater Fund,Public Works,Stormwater Admin Division,Employer - 401(K),225.0,10234.0,false, 
General Fund,Building Safety,Permitting & Inspections Div,Temporary Occupancy Utilities,-65000.0,-0.0,true, 
Stormwater Fund,Public Works,Stormwater Admin Division,Employer - LGERS,977.0,14470.0,false, 
General Fund,Building Safety,Permitting & Inspections Div,ABC Inspection Fees,-15000.0,-0.0,true, 
Stormwater Fund,Public Works,Stormwater Admin Division,FICA Tax Expense,263.0,15658.0,false, 
General Fund,Administration Services,City Manager,Compensation - Full Time Reg,32529.0,449266.0,false, 
Parking Services Fund,Transportation,Parking Garage Divison,Rents - Rental Income,0.0,23000.0,true, 
General Fund,Public Works,Engineering Services Division,Mach & Equipment,-45000.0,0.0,false, 
General Fund,Administration Services,City Clerk Division,Compensation - Full Time Reg,2551.0,87624.0,false, 
General Fund,Finance,Accounting Division,Bank Fees,-1450.0,3850.0,false, 
General Fund,Parks Rec & Cultural Arts,Planning & Development Div,Licenses Taxes & Fees,0.0,7000.0,false, 
General Fund,Non-Departmental,Non-Divisional,All Other Expenses,0.0,13500.0,false, 
General Fund,Parks Rec & Cultural Arts,Planning & Development Div,Compensation - Full Time Reg,2394.0,146452.0,false, 
Stormwater Fund,Public Works,Stormwater Admin Division,Interest Expense,-3200.0,11200.0,false, 
Water Services Fund,Water,Water General Operations Div,Income from Investments,-80897.0,69780.0,true, 
General Fund,Administration Services,City Manager,All Other Expenses,9122.0,21618.0,false, 
Health Insurance Fund,Human Resources,Health Clinic Services,All Other Expenses,560.0,13490.0,false, 
General Fund,Parks Rec & Cultural Arts,Recreation Division,Compensation - Part Time,4251.0,14290.0,false, 
General Fund,Parks Rec & Cultural Arts,Recreation Division,Compensation - Full Time Reg,942.0,32362.0,false, 
General Fund,Parks Rec & Cultural Arts,Recreation Division,Compensation - Full Time Reg,1219.0,41850.0,false, 
General Fund,Parks Rec & Cultural Arts,Recreation Division,Compensation - Temp/Seasonal,6000.0,17000.0,false, 
General Fund,Administration Services,Governing Body Division,FICA Tax Expense,384.0,11165.0,false, 
Water Services Fund,Water,Water Administration,Training,1500.0,7000.0,false, 
Water Services Fund,Water,Water Administration,Dues & Subscriptions,21650.0,57300.0,false, 
Water Services Fund,Water,Water Production Division,Telephone,1732.0,9100.0,false, 
General Fund,Parks Rec & Cultural Arts,Specialized Facilities Div,All Other Revenues,0.0,26000.0,true, 
Water Services Fund,Water,Water Production Division,Maint & Repair - Equipment,-2000.0,5000.0,false, 
Civic Center Fund,Civic Center,Event Personnel Division,Group Insurance Expense,0.0,9296.0,false, 
Street Cut Utility Fund,Public Works,Street Cuts Division,Mach & Equipment,56350.0,100000.0,false, 
General Fund,Building Safety,Permitting & Inspections Div,Demolition,20000.0,20000.0,false, 
General Fund,Fire & Rescue,Emergency Response Division,Supplies - Uniforms,13000.0,13000.0,false, 
General Fund,Fire & Rescue,Emergency Response Division,Supplies - Fleet Parts,5000.0,10000.0,false, 
General Fund,Fire & Rescue,Emergency Response Division,Supplies - Safety Equipment,33350.0,316935.0,false, 
General Fund,Fire & Rescue,Emergency Response Division,Supplies - Books/Audio Visual,4700.0,4700.0,false, 
General Fund,Fire & Rescue,Emergency Response Division,Supplies - Other,28342.0,100000.0,false, 
General Fund,Human Resources,Organizational Development,All Other Expenses,167.0,10460.0,false, 
General Fund,Parks Rec & Cultural Arts,Specialized Facilities Div,Supplies - Other,0.0,9220.0,false, 
General Fund,Public Works,Public Works Administration,Supplies - Other,1302.0,15836.0,false, 
Civic Center Fund,Civic Center,Event Personnel Division,FICA Tax Expense,756.0,12243.0,false, 
General Fund,Parks Rec & Cultural Arts,Community Program,Contracted Services,10000.0,10000.0,false, 
Parking Services Fund,Transportation,Parking Services Division,Materials,0.0,30000.0,false, 
General Fund,Information Technology,IT Support Services Division,Supplies - Other,0.0,200000.0,false, 
General Fund,Parks Rec & Cultural Arts,Community Program,Group Insurance Expense,55776.0,55776.0,false, 
Civic Center Fund,Civic Center,Ticket Office,FICA Tax Expense,531.0,8461.0,false, 
Water Services Fund,Water,Water Production Division,Electricity,-15000.0,170000.0,false, 
Civic Center Fund,Civic Center,Civic Center Administration,Supplies - Other,62500.0,72000.0,false, 
Civic Center Fund,Civic Center,Ticket Office,Group Insurance Expense,0.0,18592.0,false, 
General Fund,Human Resources,Human Resources Administration,Compensation - Full Time Reg,90948.0,710152.0,false, 
General Fund,Human Resources,Human Resources Administration,Compensation - Temp/Seasonal,0.0,11350.0,false, 
Water Services Fund,Water,Water Production Division,Natural Gas,0.0,10000.0,false, 
Stormwater Fund,Public Works,Stormwater Admin Division,Fleet Maintenance Charges,0.0,38400.0,false, 
General Fund,Information Technology,IT Support Services Division,Information Tech Purchases,-350000.0,0.0,false, 
Water Services Fund,Water,Water Production Division,Sewer,1140.0,39140.0,false, 
Stormwater Fund,Public Works,Stormwater Admin Division,Fleet Fuel Charges,3000.0,17000.0,false, 
Stormwater Fund,Public Works,Stormwater Admin Division,OPEB Pension Contributions,4808.0,14424.0,false, 
General Fund,Transportation,Traffic Engineering Division,All Other Revenues,-2000.0,0.0,true, 
General Fund,Public Works,Streets & Sidewalks Division,Group Insurance Expense,-4648.0,92960.0,false, 
General Fund,Parks Rec & Cultural Arts,Community Program,Employer - LGERS,20522.0,20522.0,false, 
General Fund,Parks Rec & Cultural Arts,Community Program,FICA Tax Expense,22205.0,22205.0,false, 
Water Services Fund,Water,Water General Operations Div,Bank Fees,-10000.0,135000.0,false, 
General Fund,Parks Rec & Cultural Arts,Community Program,Employer - 401(K),14513.0,14513.0,false, 
General Fund,Parks Rec & Cultural Arts,Recreation Division,FICA Tax Expense,1071.0,6671.0,false, 
General Fund,Police,Patrol Division,Compensation - Temp/Seasonal,50000.0,50000.0,false, 
General Fund,Police,Patrol Division,Compensation - Full Time Reg,314976.0,7183119.0,false, 
General Fund,Public Works,Streets & Sidewalks Division,Materials,730.0,2230.0,false, 
General Fund,Administration Services,City Hall Operations,All Other Expenses,0.0,8098.0,false, 
General Fund,Police,Patrol Division,Compensation - Overtime,11446.0,600000.0,false, 
Street Cut Utility Fund,Public Works,Street Cuts Division,Charges - Cost Allocations,83735.0,235843.0,false, 
Water Services Fund,Water,Maintenance & Repairs Division,M & R City Water,3000.0,19000.0,true, 
General Fund,Police,Police Support Division,All Other Revenues,-5900.0,0.0,true, 
General Fund,Information Technology,Technical Services Division,Maintenance and Repairs,14250.0,89000.0,false, 
General Fund,Information Technology,Technical Services Division,Maint & Repair - Equipment,0.0,5000.0,false, 
General Fund,Non-Departmental,Non-Divisional,Stormwater,-25000.0,110000.0,false, 
General Fund,Public Works,Sanitation Division,All Other Revenues,-2500.0,0.0,true, 
General Fund,Public Works,Streets & Sidewalks Division,Contracted Services,-8000.0,0.0,false, 
General Fund,Police,Patrol Division,Compensation - Stand By Pay,0.0,64000.0,false, 
Parking Services Fund,Transportation,Parking Services Division,All Other Expenses,800.0,22305.0,false, 
General Fund,Administration Services,City Clerk Division,Group Insurance Expense,0.0,9296.0,false, 
General Fund,Human Resources,Organizational Development,Compensation - Temp/Seasonal,-5000.0,58800.0,false, 
General Fund,Human Resources,Organizational Development,Compensation - Full Time Reg,1387.0,47657.0,false, 
